UPC,Название,Исполнитель,Платформа,Вид использования,Период начала,Период окончания,Количество,Вознаграждение Лицензиара (Авторские),Вознаграждение Лицензиара (Смежные),Лейбл
5063833442893,Любил,WhiteFluffy,vk,Аудиостриминг,,,3,0,"0,05",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,vk,Аудиостриминг,,,3,0,"0,05",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,vk,Аудиостриминг,,,4,0,"0,07",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,vk,Пробная подписка,,,4,0,"1,77",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,vk,Аудиостриминг,,,3,"0,01",0,ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,vk,Аудиостриминг,,,3,"0,01",0,ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,vk,Аудиостриминг,,,4,"0,01",0,ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,vk,Пробная подписка,,,4,"0,43",0,ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,Яндекс.Музыка,Аудиостриминг,,,2,0,"0,01",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,Яндекс.Музыка,Аудиостриминг,,,2,0,"0,01",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,Яндекс.Музыка,Аудиостриминг,,,3,0,"0,01",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,Яндекс.Музыка,Подписка,,,5,0,"0,18",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,Яндекс.Музыка,Подписка,,,7,0,"0,23",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,Яндекс.Музыка,Подписка,,,9,0,"0,32",ICECREAMMUSIC
5063833442893,Любил,WhiteFluffy,Яндекс.Музыка,Подписка,,,35,"0,2",0,ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,Amazon,Подписка,,,1,0,"0,07",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,Amazon,Подписка,,,2,0,"0,15",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,Pandora,Подписка,,,1,0,"0,2",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,YouTube Music,Подписка,,,5,0,"0,97",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,YouTube Music,Подписка,,,5,0,"2,09",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,YouTube Premium,Подписка,,,12,0,"3,6",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,Звук,Подписка,,,3,0,"0,57",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,Иная дистрибуция,Видео,,,28,0,"1,29",ICECREAMMUSIC
5063466731760,Любишь ли меня ты,RUSS,Яндекс.Музыка,Подписка,,,2,"0,01",0,ICECREAMMUSIC
5063316502144,ЛЮБЛЮ,Tripowy,Apple Music,Подписка,,,2,0,"0,13",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,Apple Music,Подписка,,,2,0,"0,17",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,Apple Music,Подписка,,,8,"0,14",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,MusixMatch,Тексты песен,,,20,"0,02",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,MusixMatch,Тексты песен,,,6,"0,04",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,1,0,"0,01",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,1,0,"0,01",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,2,0,"0,05",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,4,0,"0,07",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,7,0,"0,15",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Подписка,,,1,0,"0,15",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,12,0,"0,23",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Подписка,,,4,0,"0,29",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Подписка,,,7,0,"1,15",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,4,"0,01",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,8,"0,03",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Подписка,,,1,"0,04",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Аудиостриминг,,,13,"0,04",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Подписка,,,4,"0,07",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Тексты песен,,,8,"0,27",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,vk,Подписка,,,8,"0,29",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,КИОН Музыка,Подписка,,,1,0,"0,07",Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,КИОН Музыка,Подписка,,,1,"0,02",0,Ckeabrona Beats
5063316502144,ЛЮБЛЮ,Tripowy,Яндекс.Музыка,Аудиостриминг,,,1,0,0,Ckeabrona Beats
